SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,RUL
393,MODEL1,PARMS,RUL,1.220765332,0.082644799,0.398508283,-1.019347656,3.689215511,0.314263061,-0.014564775,0.31153577,-1
394,MODEL1,PARMS,RUL,1.183099946,6.951528726,0.244607427,-0.333788124,0.857458623,-0.106398858,1.953662598,-5.132895673,-1
395,MODEL1,PARMS,RUL,1.106746181,10.68101915,0.064487846,-0.205544985,0.50722049,-0.275656749,1.754013549,-4.062585604,-1
396,MODEL1,PARMS,RUL,1.171708379,3.109328693,0.297647656,-0.613979334,2.388000043,0.122676029,1.350824787,-3.173321876,-1
397,MODEL1,PARMS,RUL,1.050507185,-2.152089144,0.209465239,-0.232668992,0.86123916,0.501558373,-0.455902763,1.176207306,-1
398,MODEL1,PARMS,RUL,1.138940968,-1.562299085,0.241638208,-0.143750185,-0.536815806,0.464995722,-0.754601602,1.661826367,-1
399,MODEL1,PARMS,RUL,1.093050496,-5.873448834,-0.00642855,0.367979443,-1.367920885,0.824883671,-1.886191864,3.861222353,-1
400,MODEL1,PARMS,RUL,1.043048757,0.054709062,0.258528404,-0.812152496,3.080605308,0.361173992,0.308177273,-1.568071981,-1
401,MODEL1,PARMS,RUL,1.116457885,2.482094093,0.442715787,-0.566682536,1.929954459,0.107741174,0.985179361,-2.633947864,-1
402,MODEL1,PARMS,RUL,1.102580249,-2.919303817,0.205656384,-0.343165159,1.818469807,0.53796211,0.51893873,-1.60780548,-1
403,MODEL1,PARMS,RUL,1.09486396,9.785477831,0.474201988,-1.240517648,4.447983071,-0.35862028,3.288492762,-7.962752639,-1
404,MODEL1,PARMS,RUL,0.970284529,6.716045198,0.131800256,-0.09898663,0.123524769,-0.059518588,1.070557699,-2.454774976,-1
405,MODEL1,PARMS,RUL,1.116967823,-5.210419374,0.263835594,-0.526547406,2.060064569,0.69861017,-0.724859485,1.000735301,-1
406,MODEL1,PARMS,RUL,0.98523731,-11.11916634,0.243535936,-0.438539356,1.726756591,1.084471456,-1.415846518,1.998253187,-1
407,MODEL1,PARMS,RUL,1.079801822,2.222460844,0.522415377,-0.88143759,2.46143249,0.124465587,0.142206213,0.254484711,-1
408,MODEL1,PARMS,RUL,1.13311446,7.823761449,0.139398414,-0.179938463,0.311379203,-0.135109744,1.974307223,-4.558599597,-1
409,MODEL1,PARMS,RUL,1.143337011,5.304034247,0.256420566,-0.309731578,0.500117713,0.000249825,1.055064823,-2.349428591,-1
410,MODEL1,PARMS,RUL,1.015260605,5.616745432,0.015095405,-0.081679377,0.641992679,0.066510438,0.966064493,-2.373462955,-1
411,MODEL1,PARMS,RUL,0.980723303,9.963995078,0.065875549,0.023419383,-0.044222628,-0.247118096,2.5561737,-5.835776312,-1
412,MODEL1,PARMS,RUL,1.146443978,-5.21326302,0.202227623,-0.17232606,0.253744494,0.711013252,-1.3299902,2.630037724,-1
413,MODEL1,PARMS,RUL,1.128636551,12.17984779,0.424638159,-0.729173028,1.854968261,-0.494734224,2.568066448,-5.650213841,-1
414,MODEL1,PARMS,RUL,1.100631972,2.105262351,0.395683929,-0.779930185,2.709578646,0.176375819,0.508410863,-1.551256439,-1
415,MODEL1,PARMS,RUL,1.041513876,7.062724441,0.293733831,-0.625883325,1.382555325,-0.106531869,0.436204391,-0.861300294,-1
416,MODEL1,PARMS,RUL,1.186117604,12.33539849,0.029003508,0.507249821,-3.01199586,-0.378126783,0.495459654,-0.519135993,-1
417,MODEL1,PARMS,RUL,1.209911648,7.628685798,0.138087443,0.143745385,-0.974475113,-0.11351914,0.5129603,-0.652717259,-1
418,MODEL1,PARMS,RUL,1.046123828,6.119655493,0.16474942,-0.212310884,0.504164308,-0.014561066,0.625530976,-1.410127243,-1
419,MODEL1,PARMS,RUL,0.97664259,-4.608080525,0.244399757,-0.238706528,0.638732425,0.633255467,0.470944728,-1.976973494,-1
420,MODEL1,PARMS,RUL,1.194606748,7.579195803,0.250321745,-0.399647025,1.389948601,-0.147384102,1.818030233,-4.086295862,-1
421,MODEL1,PARMS,RUL,1.13346392,0.053581314,0.050449687,0.384716179,-1.585563393,0.39804373,0.083437424,-0.889334324,-1
422,MODEL1,PARMS,RUL,1.187138659,-4.139054414,0.172909626,-0.3456952,1.377817371,0.650211761,-0.376224859,0.008934522,-1
423,MODEL1,PARMS,RUL,1.065890879,-0.448873095,0.187650648,-0.015295112,-0.441994096,0.414519283,-1.277101946,3.112888631,-1
424,MODEL1,PARMS,RUL,1.119448601,-10.74753095,0.153679537,-0.371513943,1.255733909,1.089842999,-1.477878417,2.655408445,-1
425,MODEL1,PARMS,RUL,1.093622691,2.664935345,0.040021851,0.126099696,-0.707572261,0.242278991,0.446865495,-1.475845958,-1
426,MODEL1,PARMS,RUL,1.176308656,2.919218222,0.113315163,-0.255888597,0.772532408,0.216742623,0.786782138,-2.460388395,-1
427,MODEL1,PARMS,RUL,1.024611644,-5.883472937,0.494857087,-1.036669407,3.640174936,0.656811918,-0.635927476,1.389341917,-1
428,MODEL1,PARMS,RUL,0.985253185,3.061873567,0.202081738,-0.185655598,0.341902705,0.160185696,0.43962536,-0.805304217,-1
429,MODEL1,PARMS,RUL,1.188783647,4.701260734,0.114192969,-0.094588068,-0.086991242,0.103338077,-0.199231335,0.581428616,-1
430,MODEL1,PARMS,RUL,1.162788118,3.224367431,0.180850074,-0.336211103,1.238891055,0.159459454,0.89679357,-1.841787307,-1
431,MODEL1,PARMS,RUL,1.054444067,0.986585979,0.201941262,-0.363576071,0.798877967,0.29884472,0.510143749,-1.272589086,-1
432,MODEL1,PARMS,RUL,1.14135786,0.842716455,0.481406747,-1.029781585,2.815825661,0.241329389,0.609975384,-2.064174769,-1
433,MODEL1,PARMS,RUL,1.134799355,-8.010399123,0.392108779,-0.661687019,2.05495626,0.831127292,-1.286000922,2.85995753,-1
434,MODEL1,PARMS,RUL,1.180316318,-0.779686943,0.037974943,-0.001998637,0.132988569,0.488169053,-0.958389889,1.775269595,-1
435,MODEL1,PARMS,RUL,1.165176537,1.611885168,0.055573356,-0.189980392,0.812289602,0.309984521,1.348725134,-4.022177331,-1
436,MODEL1,PARMS,RUL,1.080661986,0.411229035,0.136483526,0.007415069,-0.290243499,0.351403076,0.122160259,-0.281583807,-1
437,MODEL1,PARMS,RUL,1.115420225,6.570387969,0.082435232,-0.495817499,1.837021347,0.0048004,0.838037882,-2.735747155,-1
438,MODEL1,PARMS,RUL,1.060596578,-1.774467894,0.256425458,-0.413291738,1.153246033,0.480895608,-0.748209172,1.6207717,-1
439,MODEL1,PARMS,RUL,1.084994811,4.638609619,0.259144235,-0.267250408,0.427912212,0.036506568,1.341628528,-3.597059784,-1
440,MODEL1,PARMS,RUL,1.188333195,-2.988737487,0.237292488,-0.563841221,2.055748345,0.557178388,-0.396264003,0.236225736,-1
441,MODEL1,PARMS,RUL,1.123430418,2.696114775,0.315425045,-0.110964968,-0.248158541,0.149849139,0.220564177,-0.479390335,-1
442,MODEL1,PARMS,RUL,1.060617383,2.218186935,0.098307388,0.091724949,-0.899720066,0.254178614,0.311441295,-0.998172225,-1
443,MODEL1,PARMS,RUL,1.129071511,11.39318802,-0.173388164,0.52630049,-1.830985843,-0.274072365,2.298484569,-5.032148819,-1
444,MODEL1,PARMS,RUL,1.229951064,0.99758658,0.19454154,-0.345872527,1.390888919,0.29767142,0.760601966,-1.810693704,-1
445,MODEL1,PARMS,RUL,1.056142888,6.260534866,0.293689089,-0.55548747,1.48460875,-0.071660101,1.550953394,-3.557126834,-1
446,MODEL1,PARMS,RUL,1.006812015,2.624653703,0.26811881,-0.310466771,0.991728572,0.15752244,0.66211939,-0.906720015,-1
447,MODEL1,PARMS,RUL,1.028037248,4.949941016,0.066568349,0.076941332,-0.607357816,0.088517462,0.981711662,-2.647264434,-1
448,MODEL1,PARMS,RUL,1.091567943,-2.513290721,0.163057917,-0.168940099,0.260519613,0.554730124,-0.737542207,1.836618809,-1
449,MODEL1,PARMS,RUL,1.092302266,-0.972423291,0.211648014,-0.281359144,0.054031666,0.436758774,-0.852629421,2.440042679,-1
450,MODEL1,PARMS,RUL,1.060658705,-0.444545799,0.209351994,-0.550472905,1.654033738,0.424850246,-1.443143454,3.555356761,-1
451,MODEL1,PARMS,RUL,1.140061666,0.649576936,0.227458948,-0.209246597,0.619096919,0.307832193,-0.018252281,0.115499581,-1
452,MODEL1,PARMS,RUL,1.093590432,1.68287079,0.035259166,0.36240395,-1.8387919,0.311596726,-0.057057199,-0.369649323,-1
453,MODEL1,PARMS,RUL,1.143524081,1.735119071,0.066216207,0.027048957,-0.93934686,0.307677642,-0.076556756,-0.124526052,-1
454,MODEL1,PARMS,RUL,1.176049626,1.987421348,0.33004291,-0.670829017,1.892590736,0.201659846,0.51329095,-1.25482708,-1
455,MODEL1,PARMS,RUL,1.051025512,-3.732834273,0.241452094,-0.337553757,1.212867779,0.590510335,-0.672115005,1.904827158,-1
456,MODEL1,PARMS,RUL,1.255440076,-13.64575807,0.217104523,-0.518131649,1.62025457,1.265569818,-2.238203334,4.212855537,-1
457,MODEL1,PARMS,RUL,1.169507753,5.0548292,0.302019936,-0.715143522,2.814697382,0.017032532,1.029862694,-2.892800929,-1
458,MODEL1,PARMS,RUL,1.046844264,-1.254752226,0.279560906,-0.602699184,1.47068173,0.427307444,0.684476411,-2.578563867,-1
459,MODEL1,PARMS,RUL,1.088156603,3.153758947,0.365658045,-0.866955544,3.49553916,0.097968375,1.121392225,-2.276188533,-1
460,MODEL1,PARMS,RUL,1.03728062,6.729209809,0.328429481,-0.427689136,1.295677348,-0.104113498,0.776926657,-1.693634027,-1
461,MODEL1,PARMS,RUL,1.044020094,-6.102564748,0.363268971,-0.682273249,2.436786983,0.712726505,-0.727143423,1.631919851,-1
462,MODEL1,PARMS,RUL,1.073130204,1.01495999,0.138668009,0.059644405,-0.046614665,0.305723929,0.508315076,-1.147735687,-1
463,MODEL1,PARMS,RUL,1.080502353,1.548406673,0.228951767,-0.321415276,0.605432532,0.250815337,0.663440955,-1.573596893,-1
464,MODEL1,PARMS,RUL,1.192812813,-7.053742057,0.141122961,-0.204631642,0.905949283,0.855246391,-1.578877045,2.788679778,-1
465,MODEL1,PARMS,RUL,1.033952687,13.13036672,-0.000895677,0.146878749,-0.876418322,-0.441669553,3.186698327,-7.332020532,-1
466,MODEL1,PARMS,RUL,1.010662887,13.9808983,0.083025268,-0.209654618,0.82071554,-0.496242191,1.75471959,-3.300346265,-1
467,MODEL1,PARMS,RUL,1.015171877,7.307020542,0.162968578,-0.272557071,1.073053627,-0.115314962,1.946567609,-4.459255503,-1
468,MODEL1,PARMS,RUL,1.163512089,2.494173071,0.079910632,-0.181932448,0.12658964,0.274188434,-0.931756082,2.144579985,-1
469,MODEL1,PARMS,RUL,1.166663539,-3.158389157,0.386957015,-0.723355182,2.344170013,0.5144325,0.238281926,-0.478219887,-1
470,MODEL1,PARMS,RUL,1.127970534,8.267403465,0.387130942,-0.971151435,3.114431989,-0.213655472,1.424505125,-3.243379043,-1
471,MODEL1,PARMS,RUL,1.109247206,2.022661115,0.29027673,-0.79840931,2.791829108,0.233363129,0.218246344,-0.910009631,-1
472,MODEL1,PARMS,RUL,1.151245895,-0.515182992,-0.22743481,0.576449037,-1.798771418,0.537278116,-0.37058812,0.151320148,-1
473,MODEL1,PARMS,RUL,1.043404577,4.596386697,0.110715873,-0.29265105,0.630229518,0.106056507,0.915018184,-2.551585504,-1
474,MODEL1,PARMS,RUL,1.102207899,2.872004581,0.220660852,-0.473478497,1.511306844,0.166584867,1.812902941,-4.902957759,-1
475,MODEL1,PARMS,RUL,1.138230723,1.20102946,0.248799721,-0.450802058,1.130008651,0.287063832,0.067505396,-0.232819737,-1
476,MODEL1,PARMS,RUL,1.261950591,5.901133192,0.331801548,-0.950006547,3.562164942,-0.044765542,1.872770386,-5.050466907,-1
477,MODEL1,PARMS,RUL,1.049870268,1.017229074,0.237774786,-0.630787957,2.394271653,0.304052971,0.190134113,-0.467684858,-1
478,MODEL1,PARMS,RUL,1.000927625,4.749240307,0.289811274,-0.593325006,1.987229472,0.041772768,-0.000755438,0.608793064,-1
479,MODEL1,PARMS,RUL,1.050446746,1.843338967,0.17704406,-0.177953368,0.18676362,0.268412883,-0.657653918,1.990099311,-1
480,MODEL1,PARMS,RUL,1.104385879,2.704519055,0.446169345,-1.074677315,3.382450463,0.130868072,0.368374691,-0.580973204,-1
481,MODEL1,PARMS,RUL,0.981978976,0.620832818,0.184963757,-0.182130632,0.244277724,0.329831406,-0.260640887,0.748880652,-1
482,MODEL1,PARMS,RUL,1.128652729,1.290640792,0.364022048,-0.577319677,1.207344176,0.238354831,-0.186130619,0.902420963,-1
483,MODEL1,PARMS,RUL,1.145263307,6.873079231,0.623634354,-1.522697382,5.227538596,-0.195480128,1.130318259,-1.464933519,-1
484,MODEL1,PARMS,RUL,1.056750431,2.372883888,-0.016468173,0.418340275,-1.947386389,0.267314643,1.182782041,-3.514961905,-1
485,MODEL1,PARMS,RUL,0.996059171,-1.117140794,0.2554214,-0.446540185,1.851134265,0.426927738,0.189964378,-1.225558645,-1
486,MODEL1,PARMS,RUL,1.158672989,-1.525224945,0.255129349,-0.550624799,2.148422093,0.466781292,-1.765813408,4.678736144,-1
487,MODEL1,PARMS,RUL,1.098929059,4.644636744,0.190366622,-0.231220061,0.707757895,0.059329331,1.031741008,-2.39151145,-1
488,MODEL1,PARMS,RUL,1.039257418,-0.978180375,0.36342063,-0.384051273,0.954471341,0.372824142,0.016247674,-0.311746031,-1
489,MODEL1,PARMS,RUL,1.215814355,-5.895219065,0.372590031,-0.723256747,2.65016037,0.710543783,-1.751693349,4.098750099,-1
490,MODEL1,PARMS,RUL,1.014498343,-0.886356777,0.136515711,-0.30202991,1.306366442,0.449469029,-0.371705988,0.734485139,-1
491,MODEL1,PARMS,RUL,1.187170456,-0.921670127,0.15333045,-0.093002147,-0.468913984,0.493718327,-3.236873402,7.736497679,-1
492,MODEL1,PARMS,RUL,1.067412206,-4.036487334,0.244246795,-0.137409777,0.366925359,0.608137651,-0.129590315,-0.176864528,-1
493,MODEL1,PARMS,RUL,1.030003266,2.33012652,0.286235194,-0.648150542,2.208598501,0.183506869,1.671967709,-4.906999575,-1
494,MODEL1,PARMS,RUL,1.176966094,-5.384504274,0.259768424,-0.51135541,1.651726705,0.719240391,-1.655657107,3.269758507,-1
495,MODEL1,PARMS,RUL,1.210642805,4.044727117,0.083421162,-0.178797803,0.931327967,0.146764036,0.261623674,-0.526143272,-1
496,MODEL1,PARMS,RUL,1.203734488,0.58528435,0.309764634,-0.927463743,3.145628778,0.323546221,-0.349933582,0.011561335,-1
497,MODEL1,PARMS,RUL,1.105666747,1.9495228,0.129090903,-0.129820811,0.591855348,0.264720548,0.226215434,-0.856651375,-1
498,MODEL1,PARMS,RUL,1.051057611,-7.284223747,0.278286823,-0.429253179,0.992087552,0.852613388,-2.835857513,6.701797199,-1
499,MODEL1,PARMS,RUL,1.166816878,6.074276264,0.190097282,-0.502002206,2.202654879,-0.025944562,1.226546683,-2.326248972,-1
500,MODEL1,PARMS,RUL,1.239890455,8.117832305,0.14612387,-0.219566101,0.345442862,-0.125478121,0.594412816,-1.267052347,-1
501,MODEL1,PARMS,RUL,1.138740541,-0.488025501,0.518231708,-0.967994565,2.121375243,0.315454098,-0.13201324,0.301550223,-1
502,MODEL1,PARMS,RUL,1.066271928,6.609107916,0.394973765,-0.471936027,1.63455899,-0.155119082,1.882019632,-3.928445424,-1
503,MODEL1,PARMS,RUL,1.062119443,-10.93631528,0.354629571,-0.803009991,2.619410896,1.044784303,-1.599541507,2.853475754,-1
504,MODEL1,PARMS,RUL,1.117397714,5.603170047,-0.087752433,0.374158478,-1.522874614,0.096888126,-0.038819575,0.192210527,-1
505,MODEL1,PARMS,RUL,1.064274493,6.783466991,0.031410295,0.049632007,-0.458543222,-0.028544748,1.54344955,-3.611271185,-1
506,MODEL1,PARMS,RUL,1.144919676,10.79934473,0.095359459,-0.463003207,2.005593196,-0.287560103,0.916362208,-1.062728686,-1
507,MODEL1,PARMS,RUL,1.058538671,11.27506689,0.151246046,-0.263889433,0.394444395,-0.348770454,1.710064004,-3.453935744,-1
508,MODEL1,PARMS,RUL,1.106364522,2.978905336,0.056142973,-0.001833602,-0.659146526,0.222612603,-0.26952131,1.168364385,-1
509,MODEL1,PARMS,RUL,1.055447156,5.731832279,0.248709558,-0.306125163,0.386684415,-0.026018327,1.789232579,-4.347667875,-1
510,MODEL1,PARMS,RUL,1.136926357,1.313030219,0.516371539,-0.813776975,1.864596083,0.180270016,1.072543258,-3.068402324,-1
511,MODEL1,PARMS,RUL,1.009527854,10.94753847,0.080914156,0.088478299,-0.516002403,-0.327379085,2.605415997,-5.953542417,-1
512,MODEL1,PARMS,RUL,1.172029928,2.837676514,0.497424476,-1.260569471,3.771887871,0.105111205,1.293317391,-3.813840904,-1
513,MODEL1,PARMS,RUL,1.071905305,-1.89796332,0.298004031,-0.256095,0.690971235,0.449900665,-0.701779227,2.380737611,-1
