SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,ers_tot,ers_tot1,ers_tot2,RMB
1,MODEL1,PARMS,RMB,1.494760381,-1.464407537,0.402524802,-1.344957233,5.639498093,0.714620537,-3.213949036,8.263173401,0.423756532,-0.332924998,-0.051329475,-1
2,MODEL1,PARMS,RMB,1.543406431,-17.35193532,0.10215422,-0.741674328,3.772145615,1.58045895,-5.16259241,12.55655124,1.035931449,-2.55425592,4.714221924,-1
3,MODEL1,PARMS,RMB,1.517408197,8.678226935,0.304752319,-0.519646179,1.395226293,0.111771152,-0.865795509,3.08652782,0.327108962,0.53295278,-2.237131484,-1
4,MODEL1,PARMS,RMB,1.490522494,14.18863266,0.347574146,-1.09415695,3.808070976,-0.183012669,-0.540259394,2.182990799,0.237621178,0.930911472,-3.070605,-1
5,MODEL1,PARMS,RMB,1.481640332,-6.78887398,0.799853021,-2.299108185,8.612278103,0.923993211,-3.30785091,6.856369165,0.329957392,1.219452734,-3.819672228,-1
6,MODEL1,PARMS,RMB,1.514282973,3.120530976,-0.151912549,0.148756121,-0.564106735,0.349375332,-1.488203281,3.919772175,1.236886116,-2.27235765,4.17917491,-1
7,MODEL1,PARMS,RMB,1.558882264,-6.568690543,0.213734964,-0.839379317,4.201014585,1.221990591,-3.779686754,8.200023558,-0.213201305,2.314546014,-5.75409368,-1
8,MODEL1,PARMS,RMB,1.577758054,1.966443468,0.66059836,-1.480709521,4.333517597,0.389379974,-0.283143561,-0.310858489,0.485679345,-0.207391911,0.063016028,-1
9,MODEL1,PARMS,RMB,1.523360136,4.993213929,0.678017879,-1.842773795,5.968079264,0.055964512,0.628444747,-1.870705889,0.870389621,0.088254462,-1.114311504,-1
10,MODEL1,PARMS,RMB,1.594981873,6.985556177,0.138623595,-0.439935448,1.384743306,0.12827872,-1.641349196,3.622811688,0.918912573,-1.374514922,2.775341749,-1
11,MODEL1,PARMS,RMB,1.576439534,6.900345947,0.63493401,-1.682055521,5.752549944,0.170394434,-1.246552475,2.953324005,0.204584338,0.851241243,-1.964806128,-1
12,MODEL1,PARMS,RMB,1.498788486,-0.364675624,0.345484667,-0.532636769,1.593134705,0.556444145,-1.79311795,4.141516124,0.610925066,-0.59395646,1.351686742,-1
13,MODEL1,PARMS,RMB,1.455862769,-22.79017011,0.369345093,-1.270819209,5.160717671,1.896325161,-6.411781455,13.85618367,0.775869645,-0.553957717,0.233016945,-1
14,MODEL1,PARMS,RMB,1.529175487,-7.71821932,0.346928807,-0.886706396,3.033499721,1.10346371,-3.855382507,8.443884351,0.368350291,-0.827508201,1.991031077,-1
15,MODEL1,PARMS,RMB,1.459351178,-6.617773658,0.268059757,-0.743309466,2.766600125,0.825101124,-2.112623526,3.667151212,1.123030766,-1.960630774,3.672846896,-1
16,MODEL1,PARMS,RMB,1.394533575,-4.471205706,0.488296141,-1.073702013,4.233339945,0.878120415,-2.430135831,6.172457904,0.248322191,0.115620027,-0.63678596,-1
17,MODEL1,PARMS,RMB,1.644804395,4.643809595,0.095423133,-0.759490144,3.012743452,0.264272931,1.055820398,-2.50252422,0.982571828,-2.998392518,6.33215332,-1
18,MODEL1,PARMS,RMB,1.525258585,21.8408415,0.367067146,-0.766100982,1.936219143,-0.690414035,0.240445868,0.214164178,0.337395869,0.853817893,-1.944057297,-1
19,MODEL1,PARMS,RMB,1.58525679,14.4313283,0.536734498,-1.581647056,5.674943119,-0.30381692,1.765769467,-4.181832071,0.365957665,-0.373266348,1.014362683,-1
20,MODEL1,PARMS,RMB,1.468760263,-11.45647373,0.400011186,-1.48619842,5.713690926,1.343704605,-4.425253795,9.122385712,0.279412074,1.212213707,-3.796590363,-1
21,MODEL1,PARMS,RMB,1.663676857,11.87431524,0.084983471,-0.053691491,0.380629441,0.096284499,-1.701434577,5.248663447,-0.096152983,1.960765367,-5.029885243,-1
22,MODEL1,PARMS,RMB,1.539295684,-15.07145693,0.452911262,-1.055290488,4.297343676,1.488020036,-4.978313121,10.91795082,0.399460912,0.332857213,-1.380848699,-1
23,MODEL1,PARMS,RMB,1.430790164,-5.91957134,0.454507222,-1.31449391,4.690086306,1.189492958,-3.46555309,6.331442984,-0.441543434,2.430362773,-5.297954335,-1
24,MODEL1,PARMS,RMB,1.566629489,-18.35955618,-0.131968721,-0.223836852,1.524981515,1.965118334,-6.885339116,15.20830215,0.090436206,0.998113527,-2.94644752,-1
25,MODEL1,PARMS,RMB,1.467558758,7.854333925,-0.075817727,-0.190899238,0.000202104,0.352409677,-1.149053263,2.282944544,0.194898504,0.127560389,-0.207828956,-1
26,MODEL1,PARMS,RMB,1.317901196,8.902647187,0.05636139,-0.411523518,1.864775242,0.122600653,0.38776269,-1.380023884,0.528962786,-0.795990688,2.074295531,-1
27,MODEL1,PARMS,RMB,1.620801575,-21.74080732,0.518883992,-2.050575811,8.412153186,1.903471808,-6.405179024,12.96583327,0.384550977,0.388553892,-1.247611993,-1
28,MODEL1,PARMS,RMB,1.596651171,18.55824672,0.056589364,0.235476894,-1.735497254,-0.642742655,3.467544909,-8.889688899,1.104555137,-2.154541139,4.960735281,-1
29,MODEL1,PARMS,RMB,1.419884537,14.05427181,0.437962556,-1.642394541,5.749095229,-0.187880717,-0.113010939,-0.159449405,0.224512886,0.734016779,-1.422247654,-1
30,MODEL1,PARMS,RMB,1.464885828,22.38917401,0.386211201,-0.852211835,2.036380985,-0.670849945,3.690413104,-7.588163029,-0.008820055,1.981833755,-5.242597899,-1
31,MODEL1,PARMS,RMB,1.549345294,-4.332416439,0.237773256,-0.450003435,1.517294657,1.007194191,-3.186130301,6.286305038,-0.007770476,1.789918829,-4.457443136,-1
32,MODEL1,PARMS,RMB,1.637302203,0.102449468,0.329641336,-0.691289981,3.279227804,0.590710953,-1.254283844,3.688795675,0.307478747,1.178595728,-3.676275307,-1
33,MODEL1,PARMS,RMB,1.728253719,4.787031921,0.464834238,-1.576495538,5.016760744,0.330975581,-0.062907842,-2.625855071,0.205700453,1.675541223,-3.290087095,-1
34,MODEL1,PARMS,RMB,1.486081542,14.35702681,0.07298307,0.112635886,-0.354509389,-0.256196085,0.98486481,-2.103747575,0.510296502,0.306109526,-1.385648273,-1
35,MODEL1,PARMS,RMB,1.542867872,-5.861996876,0.079445767,0.216999,-1.137942745,1.128683656,-4.165507034,10.055443,0.037760455,0.453210263,-0.976545449,-1
36,MODEL1,PARMS,RMB,1.577781699,8.707725741,0.48220879,-1.369866337,4.896709744,0.129614168,-0.207307093,1.076966385,0.098627975,1.333784836,-4.002401545,-1
37,MODEL1,PARMS,RMB,1.402668011,10.94839416,0.553101574,-0.883622729,1.943096749,-0.1142877,0.878188192,-1.771562825,0.323219306,0.445206517,-1.150381668,-1
38,MODEL1,PARMS,RMB,1.576384655,23.70428168,0.311820023,-1.060847343,4.401895721,-0.907192133,2.914544169,-6.448334473,0.725934903,0.030746866,-1.213226513,-1
39,MODEL1,PARMS,RMB,1.415873662,5.140549559,0.059304104,-0.068152331,-0.13457951,0.42394557,-2.210664737,4.994921882,0.258132303,0.189261902,-0.063711665,-1
40,MODEL1,PARMS,RMB,1.513046232,17.40577158,0.379968674,-0.909080065,3.907099851,-0.599916274,1.831738861,-3.306405607,0.833637879,-0.954356514,1.713006131,-1
41,MODEL1,PARMS,RMB,1.415503391,11.44265242,-0.018344718,-0.890840064,3.706493749,0.008741509,0.693764092,-2.08419856,0.611404571,-1.722030333,4.058307724,-1
42,MODEL1,PARMS,RMB,1.349505483,11.11398207,0.320800886,-1.100164078,3.775627539,0.106014082,-1.837534394,5.413095713,-0.075366141,0.768061429,-1.77509494,-1
43,MODEL1,PARMS,RMB,1.4214265,-6.401502601,0.102894596,-1.034809549,5.525910306,1.151685941,-5.699311068,13.54227799,0.179528654,1.157231972,-3.26729134,-1
44,MODEL1,PARMS,RMB,1.478367247,-9.073755539,0.165493728,-0.572610514,3.058673204,1.029304524,-1.910234045,4.45753208,0.969911467,-1.470735713,2.139216672,-1
45,MODEL1,PARMS,RMB,1.487017005,-15.20894039,0.49435599,-1.328182434,5.271313419,1.542058832,-5.244365689,11.61950674,0.212480309,0.669365447,-1.758408877,-1
46,MODEL1,PARMS,RMB,1.545715249,9.746403714,-0.05331422,0.36966068,-1.253283008,0.02243459,-0.49872771,2.446520379,0.709200313,-0.714934163,0.540657738,-1
47,MODEL1,PARMS,RMB,1.538614357,5.777383379,0.341844253,-0.878075043,3.091497077,0.141400626,-0.889168749,1.744178926,0.84180901,-0.948403806,1.914467958,-1
48,MODEL1,PARMS,RMB,1.428038289,-4.73865123,0.392676348,-1.325680952,4.587504851,0.739161417,-0.867226709,1.720075818,0.951396542,-2.189806201,4.612828287,-1
49,MODEL1,PARMS,RMB,1.500208671,4.825479139,0.354198911,-0.916296331,1.848159326,0.400946285,-0.484596412,-0.78252713,0.130219842,1.469220256,-3.465322687,-1
50,MODEL1,PARMS,RMB,1.493429966,8.314400353,0.125120874,-0.059878745,-0.034474864,0.336309103,-1.403948971,3.399373743,-0.303535569,2.974267569,-6.613334484,-1
51,MODEL1,PARMS,RMB,1.569839713,8.127576126,0.279938502,-0.44863103,0.801974162,-0.154533379,-1.077047449,2.617091063,1.465379638,-3.26427305,7.310618992,-1
52,MODEL1,PARMS,RMB,1.58320123,10.32025837,0.10533092,0.094332469,-1.031522508,0.13689927,-0.717975494,2.387181237,0.1064826,0.233892703,-0.424305199,-1
53,MODEL1,PARMS,RMB,1.483033632,16.64424931,0.750129513,-2.095218084,7.731119538,-0.427227187,2.12682727,-4.437737224,0.096020146,0.947258198,-2.323712326,-1
54,MODEL1,PARMS,RMB,1.577787763,-0.720636349,0.56100081,-0.574157359,0.813844198,0.596975557,-0.075890868,-1.764491531,0.223844943,0.864636893,-2.016241073,-1
55,MODEL1,PARMS,RMB,1.684174328,22.37012093,-0.044131193,0.340082893,-2.099758663,-0.745865761,4.014482666,-8.029161419,0.662578495,-0.26722647,-0.328833652,-1
56,MODEL1,PARMS,RMB,1.441756444,-20.38522972,-0.093121032,0.398097401,-1.302384798,1.958259807,-7.656892749,17.57740414,0.372833703,0.953671214,-2.987877642,-1
57,MODEL1,PARMS,RMB,1.469947937,-0.499143418,0.028072024,-0.82733436,4.026391308,0.523103833,-0.168350807,-0.442883373,1.255223574,-3.764245529,8.676933736,-1
58,MODEL1,PARMS,RMB,1.503357029,4.160785775,0.294345371,-0.603702961,1.469623554,0.235577037,0.040740825,-0.385920178,0.782971201,-0.084623988,-0.258141325,-1
59,MODEL1,PARMS,RMB,1.494447118,-4.584953329,0.5200088,-1.460061164,5.123074711,0.928049732,-2.496159699,5.34938302,0.126852079,0.67791705,-1.976233546,-1
60,MODEL1,PARMS,RMB,1.438687434,3.716018367,0.372117527,-0.840739297,3.189874895,0.483105428,-1.922994585,5.041892153,0.025136086,1.323082639,-3.715282959,-1
61,MODEL1,PARMS,RMB,1.584499714,10.63949957,0.071490564,-0.48626906,1.978007589,-0.305973417,0.183264579,0.186287869,1.650244272,-2.959050137,5.585978275,-1
62,MODEL1,PARMS,RMB,1.679874206,-7.055024604,0.211074353,-0.618063518,2.322598706,1.046978471,-1.86518902,3.397636726,0.497312403,-0.40224658,0.33080476,-1
63,MODEL1,PARMS,RMB,1.583479247,3.936421325,0.484975518,-1.274690604,3.868299232,0.363101505,0.054424588,-2.142294443,0.269676495,0.771522066,-1.217111259,-1
64,MODEL1,PARMS,RMB,1.404409297,0.898954293,0.122796165,-0.29567499,0.784048831,0.716672986,-4.134987266,8.985350764,0.127990486,0.930438072,-1.794069608,-1
65,MODEL1,PARMS,RMB,1.410599323,22.21379254,0.152766321,-0.674448696,1.898677808,-0.663022514,1.689186943,-3.808978052,0.491681525,-0.988129457,2.563483703,-1
66,MODEL1,PARMS,RMB,1.471629718,-15.17594222,0.129317102,-0.067676804,-0.612735512,1.496961672,-6.499417553,15.33107137,0.772729285,-0.783231041,0.671135398,-1
67,MODEL1,PARMS,RMB,1.567063101,-0.441496061,0.352729786,-1.05149032,3.643927834,0.641601901,-0.278715085,-0.249780007,0.366033926,0.071489806,-0.487119524,-1
68,MODEL1,PARMS,RMB,1.48612553,10.92390235,0.19463621,-0.153835746,0.087084702,-0.031418396,0.16354289,0.056549339,0.351604207,1.48291249,-4.665804476,-1
69,MODEL1,PARMS,RMB,1.575702794,-7.129587905,0.679489706,-2.214606913,8.030296902,1.189510292,-3.607332156,7.545840446,-0.379897369,2.094630439,-4.27618241,-1
70,MODEL1,PARMS,RMB,1.430943074,-0.677192453,0.40277459,-0.829457492,3.483056802,0.632763443,-2.273673994,5.863740577,0.345954671,-0.055501673,-0.513238372,-1
71,MODEL1,PARMS,RMB,1.42938965,1.556831481,0.558004326,-1.732663092,6.03317928,0.649353376,-1.855732021,3.153213728,-0.29036429,2.606004521,-5.532913566,-1
72,MODEL1,PARMS,RMB,1.528882995,5.321959428,0.033237968,-0.04276246,-0.570961455,0.398394683,-0.465754884,1.457486596,0.379253168,-0.62876841,0.532264263,-1
73,MODEL1,PARMS,RMB,1.605943568,6.381766205,0.718342807,-2.092532774,7.069842743,0.225328598,1.473986724,-5.623527871,0.089867174,-0.63292037,3.526614815,-1
74,MODEL1,PARMS,RMB,1.549292901,-12.06530402,0.395789746,-0.902735548,3.174300945,0.864580554,-1.035153723,1.209440819,1.979996839,-3.94873667,7.035125113,-1
75,MODEL1,PARMS,RMB,1.557680405,-8.818361988,0.005681536,-0.085107373,0.410909266,1.265076816,-4.025770544,7.914185924,0.358588389,0.232673371,-0.935153055,-1
76,MODEL1,PARMS,RMB,1.649935326,-6.809008153,0.365162432,-1.043832207,3.578389803,0.906341732,-1.798847218,3.598500181,0.878900979,-1.851327068,3.377860532,-1
77,MODEL1,PARMS,RMB,1.554086667,2.087720715,0.436186954,-1.35501948,4.825221367,0.553824918,-2.607435097,6.057057055,0.073399369,1.863550776,-4.698951266,-1
78,MODEL1,PARMS,RMB,1.568923395,9.826779584,0.193398979,-0.410452914,1.271126992,-0.00224185,0.860407596,-1.517867052,0.587170916,-0.530683666,0.258777458,-1
79,MODEL1,PARMS,RMB,1.471304224,20.02127187,0.016837668,-0.277590006,0.912649263,-0.468412096,2.199843839,-4.500366676,0.267191226,-0.130588154,0.299518782,-1
80,MODEL1,PARMS,RMB,1.578068884,0.777941819,0.494940465,-1.650414443,5.299886631,0.676893106,-1.858313354,3.043544447,-0.024772242,0.287878371,0.590201693,-1
81,MODEL1,PARMS,RMB,1.47711542,-10.11980158,0.030452248,-0.26961058,1.919817998,1.332826291,-2.819645094,5.245659309,0.330427428,0.070023795,-0.431409207,-1
82,MODEL1,PARMS,RMB,1.615670978,-33.57173773,0.582664423,-2.260402165,9.248954498,2.718619176,-7.330222083,14.97676141,-0.01683972,0.641835941,-0.959482865,-1
83,MODEL1,PARMS,RMB,1.48800316,11.34441397,0.227198633,-0.820779293,3.216358441,-0.175506477,1.279252618,-1.635175923,0.835329101,-1.333392066,2.257036946,-1
84,MODEL1,PARMS,RMB,1.541951429,8.248289681,0.004882383,-0.194732561,0.664481922,0.041670258,0.508880113,-1.487037395,1.010024476,-2.324589722,5.482225151,-1
85,MODEL1,PARMS,RMB,1.552062207,-14.26650312,0.08893065,-0.304961373,1.373269559,1.583130582,-5.211966623,11.55122985,0.278165511,0.772687709,-2.959315477,-1
86,MODEL1,PARMS,RMB,1.612903558,7.137805434,0.029720057,-0.293933668,1.539900364,0.429012544,-1.211048381,2.21379541,-0.235718463,1.51122671,-2.646110136,-1
87,MODEL1,PARMS,RMB,1.488709495,-2.524356059,0.543030216,-1.05547767,3.048368849,0.693035427,-3.591839762,8.701186685,0.472388555,0.132826005,-0.591618165,-1
88,MODEL1,PARMS,RMB,1.565357675,-13.17113061,0.394077156,-1.105538003,4.240121251,1.436239453,-3.614692926,7.145427253,0.255461693,0.154445529,-0.311412345,-1
89,MODEL1,PARMS,RMB,1.506093077,-23.75427006,0.540788954,-1.340265792,4.412114492,2.247301845,-7.632341751,15.51610072,-0.476053367,3.018924665,-6.710849762,-1
90,MODEL1,PARMS,RMB,1.417579079,-10.92440993,0.406205639,-1.337447804,5.498790341,1.243066323,-3.568022962,6.845512207,0.435493615,0.047992563,-0.305439805,-1
91,MODEL1,PARMS,RMB,1.566562693,-18.18182828,0.116551864,0.179908985,-0.921823222,1.941037877,-5.573013633,12.302309,-0.248401126,1.84918913,-4.723917143,-1
92,MODEL1,PARMS,RMB,1.499086993,1.986737247,0.63716045,-1.747441027,5.449836467,0.447384385,-1.798208557,3.99434434,0.280013349,1.233155089,-3.256536436,-1
93,MODEL1,PARMS,RMB,1.498755536,14.12964671,0.557693647,-2.039358324,7.495631134,-0.179235545,1.368300936,-2.596877,0.021180808,0.822996886,-2.413294732,-1
94,MODEL1,PARMS,RMB,1.632786026,7.270001354,0.277855313,-0.593685611,1.538671658,0.228114399,-1.366827408,4.532268063,0.261330266,1.221637769,-3.9308573,-1
95,MODEL1,PARMS,RMB,1.470377837,10.98036409,0.372993044,-0.794170171,0.922057693,0.225125504,-2.882052159,7.277699317,-0.549609058,3.170785927,-6.614145129,-1
96,MODEL1,PARMS,RMB,1.760164816,-9.770790671,0.328580108,-1.099732633,4.155338041,1.062126199,-0.314676016,-1.752418878,0.882383271,-1.577599454,3.066516277,-1
97,MODEL1,PARMS,RMB,1.606246925,17.69581182,0.485207195,-1.169711681,3.835556033,-0.598154897,2.185369025,-5.200091255,0.726510971,-0.681664309,2.051924637,-1
98,MODEL1,PARMS,RMB,1.483768763,-8.783078162,0.775747079,-1.778142511,6.310643686,1.00494054,-3.667311854,8.674913848,0.428011789,1.218700745,-3.970296701,-1
99,MODEL1,PARMS,RMB,1.420450758,1.164768666,0.182810515,-0.443024048,1.438457918,0.480437626,-2.880204867,6.918104609,0.821127174,-0.681556379,0.402211415,-1
100,MODEL1,PARMS,RMB,1.422756572,4.902795517,0.196608228,-1.022724459,4.00701505,0.543912609,-2.953659038,7.337148099,-0.140946322,1.344534428,-3.656202598,-1
101,MODEL1,PARMS,RMB,1.516340791,-14.24819252,0.155224404,-0.554461554,2.248136342,1.636767018,-4.369964634,9.366722025,-0.001420925,0.890052052,-2.22254879,-1
102,MODEL1,PARMS,RMB,1.541307662,21.02874328,-0.023580694,0.144694156,-1.557787298,-0.612132448,2.251431754,-4.084162799,0.614262165,-1.483425697,3.627849365,-1
103,MODEL1,PARMS,RMB,1.599180063,-4.874496199,0.680145559,-2.150477411,7.592154549,0.69375915,-2.316023847,4.772863984,0.962458479,-1.728732416,3.280335353,-1
104,MODEL1,PARMS,RMB,1.487910901,-6.1220673,0.731326832,-2.343911858,9.086519232,0.646358154,-0.534750342,0.869981851,1.230296531,-2.927897021,6.835346795,-1
105,MODEL1,PARMS,RMB,1.431216738,5.345411892,0.116277101,-0.570504833,2.648423304,0.487119879,-1.651266596,3.900609027,-0.123169118,1.631672777,-3.598051509,-1
106,MODEL1,PARMS,RMB,1.347458642,8.781608699,-0.001261243,0.216516248,-1.479820906,0.186964806,-0.555117642,2.258255223,0.289915728,0.697681364,-2.687770714,-1
107,MODEL1,PARMS,RMB,1.486122931,-3.27911159,0.24113877,-1.097895363,4.05656311,1.026694964,-4.098401932,9.378447186,-0.134540354,1.228597453,-2.885742686,-1
108,MODEL1,PARMS,RMB,1.511777442,6.856432963,0.279079906,-1.313921491,4.711105863,0.456272277,-1.789323023,3.882225715,-0.310041933,1.808520026,-4.006099626,-1
109,MODEL1,PARMS,RMB,1.512376079,-11.48533562,0.328902137,-0.606226687,1.532674234,1.490520116,-3.574258002,6.630797067,-0.331963322,2.214107069,-4.686014453,-1
110,MODEL1,PARMS,RMB,1.444152408,-13.56542137,0.31600077,-0.889807855,3.581961478,1.267023923,-5.096556481,11.52827692,1.038702897,-1.94447985,4.061759318,-1
111,MODEL1,PARMS,RMB,1.420334883,2.27375274,0.315232219,-0.724263255,1.542901235,0.689649484,-0.787420542,1.173966079,-0.446442867,2.897359892,-6.769402899,-1
112,MODEL1,PARMS,RMB,1.540421231,18.94282175,0.28110658,-1.013069246,3.590642794,-0.268611747,1.902208306,-4.753942529,-0.462149124,2.310538327,-4.722830852,-1
113,MODEL1,PARMS,RMB,1.60967132,1.625448402,0.347841906,-1.302861888,4.984393348,0.382286042,-0.19311436,0.510748628,0.82231699,-0.728136659,0.700700397,-1
114,MODEL1,PARMS,RMB,1.664865959,-11.60580903,0.213380166,-0.847477607,3.378528331,1.438211247,-4.126961319,8.508596162,0.093270778,1.073165839,-2.706633657,-1
115,MODEL1,PARMS,RMB,1.55863408,-23.62428367,0.173875783,-0.252719714,-0.300180886,1.833559177,-5.488497751,12.22995391,1.250003818,-2.003715259,3.213736926,-1
116,MODEL1,PARMS,RMB,1.59054556,-4.720581265,0.615102127,-1.515477639,5.092009908,0.81135653,-0.449303794,0.070946921,0.391890556,-0.698405145,1.816296822,-1
117,MODEL1,PARMS,RMB,1.630594966,-3.772045868,0.79928409,-1.721475754,4.412560392,0.755535904,-0.633116579,-0.573768658,0.186951635,0.705210359,-1.401186144,-1
118,MODEL1,PARMS,RMB,1.366513039,-11.13611779,0.129439304,-0.531506847,1.668835568,1.369252761,-4.442225889,9.158109474,0.350753983,0.406093099,-1.288504156,-1
119,MODEL1,PARMS,RMB,1.414160888,-1.357271399,0.202023715,-1.014691246,3.947720146,0.936130549,-2.356291991,4.906675518,-0.278457336,1.534447196,-2.92591618,-1
120,MODEL1,PARMS,RMB,1.484925525,-8.381706079,0.541814983,-1.95838553,7.45208884,1.23292772,-2.957469562,6.051094337,-0.062772513,-0.232866252,1.62553002,-1
121,MODEL1,PARMS,RMB,1.558950066,-4.191938659,0.228051059,-0.586239616,2.547923814,0.975526825,-3.979747227,9.834455073,0.085932061,1.067642557,-2.853317908,-1
122,MODEL1,PARMS,RMB,1.469722396,24.60314291,0.174294239,-1.007746659,3.971119948,-0.680402131,2.297248353,-5.143677138,-0.129330989,1.975727596,-4.477182268,-1
123,MODEL1,PARMS,RMB,1.650347681,-4.18544754,0.081972942,-0.952589637,4.285468002,0.882483916,-3.798994261,8.389032008,0.80468276,-2.278427381,6.052684335,-1
124,MODEL1,PARMS,RMB,1.649616174,6.574711262,0.304059041,-1.324266507,4.846789093,0.341379564,-0.519393947,0.618393396,0.012338416,1.231784251,-2.504029676,-1
125,MODEL1,PARMS,RMB,1.361831826,17.52288881,0.269980135,-0.748007145,1.982548526,-0.380632865,1.271798908,-2.494994536,0.206052457,0.107982107,0.366615649,-1
126,MODEL1,PARMS,RMB,1.587501829,-4.103300269,0.46877488,-1.212517472,3.036587719,0.733803606,-0.789499475,1.686342838,0.74150127,-1.130082792,1.875585779,-1
127,MODEL1,PARMS,RMB,1.492419661,-1.129280523,0.258915728,-0.769006413,2.51042046,0.771680504,-2.178422388,4.695291293,0.206932064,0.577668205,-1.860399767,-1
128,MODEL1,PARMS,RMB,1.475778575,16.6549844,0.224449418,-0.671232304,1.680994204,-0.222855005,1.993149294,-4.2240719,-0.121505053,1.836443218,-4.878762229,-1
129,MODEL1,PARMS,RMB,1.604371215,16.27366743,0.15763377,-0.305041568,0.991193292,-0.364182302,1.645070511,-4.149550336,0.515075514,-0.492071362,1.240918623,-1
130,MODEL1,PARMS,RMB,1.414038781,11.36256941,0.321563684,-1.343780836,5.586112102,-0.055539672,-1.666342256,3.799540858,0.390110662,1.064204504,-2.794636383,-1
131,MODEL1,PARMS,RMB,1.376951719,17.17741561,0.112731804,0.11395544,-0.707516759,-0.609521207,2.902114306,-6.084672449,1.146679331,-1.463572846,2.032044748,-1
132,MODEL1,PARMS,RMB,1.464985795,21.13656453,0.175557264,-0.461396589,1.638428162,-0.378301654,1.095724821,-2.107249947,-0.494759529,2.906827239,-6.226387748,-1
133,MODEL1,PARMS,RMB,1.493998583,-18.25481532,0.192163304,-0.602781073,2.539922944,1.537283805,-4.516215713,9.324682455,1.265628862,-2.723788492,5.526690287,-1
134,MODEL1,PARMS,RMB,1.532210815,17.63333119,0.108124399,0.425483845,-2.139167285,-0.370596564,0.523702998,1.238738674,0.125860791,2.480141873,-7.328637238,-1
135,MODEL1,PARMS,RMB,1.533590532,-8.544316277,0.183900399,-0.279837621,0.26084838,1.063269098,-4.100897697,9.717361501,0.776784072,-0.188263852,-0.997321234,-1
136,MODEL1,PARMS,RMB,1.550843594,3.599654535,0.113151073,-0.670079778,3.355704582,0.471317335,0.38114225,-1.044554246,0.39905657,-2.012858537,5.149144264,-1
137,MODEL1,PARMS,RMB,1.501326736,5.60773366,0.307032867,-1.012684286,3.567987673,0.018735343,0.00464064,-0.166399593,1.329376357,-1.823008483,3.1320589,-1
138,MODEL1,PARMS,RMB,1.599420851,12.73952748,0.006811964,0.254268315,-0.610822085,-0.064845055,1.436029361,-2.936705412,0.374687194,-0.951181687,2.144700604,-1
139,MODEL1,PARMS,RMB,1.47829858,4.058615929,0.337569268,-0.636583556,1.879575911,0.354355092,-0.711074849,1.807077586,0.376827272,0.299774031,-1.005270972,-1
140,MODEL1,PARMS,RMB,1.675767684,-19.51059719,0.522527552,-1.543558456,5.47115125,1.875923803,-6.932438531,14.10451777,0.043122926,0.866720374,-1.722373879,-1
141,MODEL1,PARMS,RMB,1.350813453,-2.156015287,0.215653552,-0.475020838,1.83880507,0.731561658,-2.908766767,7.304892402,0.541309613,-0.900709542,2.094253441,-1
142,MODEL1,PARMS,RMB,1.49542607,-13.67779772,0.190521981,-0.446635689,1.82584222,1.490992645,-6.703561783,15.68860418,0.383378996,1.018601137,-3.23085665,-1
143,MODEL1,PARMS,RMB,1.680749177,-9.649874166,-0.1736722,0.587425249,-2.85183947,1.451940766,-2.328640351,4.290487693,-0.117101776,1.733634144,-4.580181834,-1
144,MODEL1,PARMS,RMB,1.760590707,6.829161711,0.841116384,-1.706709207,5.661070201,0.071056364,1.425172992,-2.799862111,0.257766617,0.476710937,-1.451323139,-1
145,MODEL1,PARMS,RMB,1.602823411,-9.529737939,0.086537438,0.21975554,-1.43864997,1.149628553,-4.763917315,11.22974265,0.677906422,0.203790931,-1.109326435,-1
146,MODEL1,PARMS,RMB,1.629637351,11.68501631,-0.128180741,-0.224824757,1.233470807,-0.052422348,-0.62929272,2.467474253,0.800817147,-1.214650344,2.185125744,-1
147,MODEL1,PARMS,RMB,1.34739641,13.73891413,0.143708142,-0.112333487,-0.729298097,-0.268409214,1.238144617,-3.25160392,0.711916944,-0.184218513,-0.300211482,-1
148,MODEL1,PARMS,RMB,1.412003996,10.73505996,0.407459212,-1.182264886,3.992922787,-0.269414336,0.663896337,-0.95241031,1.150410304,-1.819577613,3.107251457,-1
149,MODEL1,PARMS,RMB,1.490855422,-11.54936203,0.256901088,-0.189747947,0.862742079,1.358328285,-3.843984826,8.334816352,0.183387502,1.079107649,-3.3866188,-1
150,MODEL1,PARMS,RMB,1.502057956,-9.927152022,0.625639847,-1.883555367,6.864339313,1.437141007,-3.922614112,7.241325902,-0.683668678,3.333665871,-6.732358149,-1
151,MODEL1,PARMS,RMB,1.55153435,-0.818354313,0.116529269,-0.771816138,3.127037445,0.69552015,-2.588396651,6.376481561,0.563659928,-0.672500977,1.28871417,-1
152,MODEL1,PARMS,RMB,1.634068732,5.918757077,0.087879066,-0.349711878,2.158496465,0.007460975,-0.626721722,2.238901482,1.533868592,-2.643081026,4.870058175,-1
153,MODEL1,PARMS,RMB,1.528379038,5.558734183,0.443152811,-1.302665922,4.347081454,0.444761883,-2.010594638,5.281745297,-0.301418238,2.218738928,-5.039171685,-1
154,MODEL1,PARMS,RMB,1.503194851,-22.2584558,0.313867805,-1.414200118,6.00335239,2.036394824,-5.564134068,11.13558512,0.275895484,-0.377658754,1.117583955,-1
