SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,BronInt
194,MODEL1,PARMS,BronInt,1.22428954,-18.38565467,0.029882579,-0.334170567,1.858594669,1.691131379,-3.726596237,6.891150706,-1
195,MODEL1,PARMS,BronInt,1.214062996,8.114204431,0.103486245,-0.101080419,0.337937187,0.065619151,0.625233974,-1.488579825,-1
196,MODEL1,PARMS,BronInt,1.279445969,-8.935313287,0.325608318,-1.075952379,4.44230561,1.054999481,-3.190816561,7.197498171,-1
197,MODEL1,PARMS,BronInt,1.242245096,-1.60114981,0.076822762,0.024624913,-0.822815088,0.664449704,-1.527393403,3.535211823,-1
198,MODEL1,PARMS,BronInt,1.445076836,12.44193686,0.136994593,-0.358538484,0.62930208,-0.194234778,1.823855887,-4.969463502,-1
199,MODEL1,PARMS,BronInt,1.260210761,17.7338226,-0.07284909,0.75086131,-3.733262993,-0.474515311,1.577040758,-3.016237699,-1
200,MODEL1,PARMS,BronInt,1.271985998,10.77760923,0.068845695,0.670757269,-4.042708271,-0.119821318,1.889473476,-4.042416404,-1
201,MODEL1,PARMS,BronInt,1.230965223,-11.74717734,0.188251147,-0.538549205,1.29490846,1.255302493,-3.263387051,6.773966956,-1
202,MODEL1,PARMS,BronInt,1.177703533,19.43258004,0.30178965,-0.669628135,2.022273797,-0.658340473,2.092530539,-3.772861254,-1
203,MODEL1,PARMS,BronInt,1.370738263,-19.68531554,-0.209675689,0.625209422,-2.811394514,1.84594379,-4.726568777,9.029469998,-1
204,MODEL1,PARMS,BronInt,1.290727447,0.899941433,-0.116472001,1.073684614,-4.657595803,0.540943067,-1.006321048,2.479713032,-1
205,MODEL1,PARMS,BronInt,1.258105482,11.80164144,0.367676842,-0.537461465,1.209967556,-0.224532149,0.708966126,-1.386949397,-1
206,MODEL1,PARMS,BronInt,1.198565369,6.899114927,0.029840989,0.17959421,-1.182899237,0.141127472,0.945741949,-1.825226087,-1
207,MODEL1,PARMS,BronInt,1.252509158,-16.96500267,-0.183480691,0.432328612,-1.66341533,1.672020255,-4.577876168,9.26208684,-1
208,MODEL1,PARMS,BronInt,1.182233761,1.653886937,0.14333792,-0.28137162,0.51607922,0.466249557,-0.768512988,0.599099553,-1
209,MODEL1,PARMS,BronInt,1.174269707,-1.160821214,-0.010506872,0.035877669,-0.024347516,0.666524114,-1.316384108,1.88562643,-1
210,MODEL1,PARMS,BronInt,1.142498064,-0.271869023,0.160266405,-0.775242264,3.961536626,0.581527933,-1.999885623,4.839219575,-1
211,MODEL1,PARMS,BronInt,1.239720285,1.020991025,0.341098665,-0.237632326,0.027002614,0.412910236,-1.620592832,4.85471373,-1
212,MODEL1,PARMS,BronInt,1.30801916,-4.737577884,0.041967755,-0.149774047,0.804447416,0.863293531,-1.648312306,3.070737935,-1
213,MODEL1,PARMS,BronInt,1.293704053,8.22787231,0.258919871,-0.729619622,2.941556809,0.030833415,0.522607065,-1.411346579,-1
214,MODEL1,PARMS,BronInt,1.175861467,12.01498647,0.282663572,-0.326873816,0.606459511,-0.225996522,1.448534366,-3.223072306,-1
215,MODEL1,PARMS,BronInt,1.254526025,4.122515485,0.041104153,-0.416764416,1.949062514,0.333502614,0.051218205,-0.629050548,-1
216,MODEL1,PARMS,BronInt,1.330613104,5.186731595,0.206214714,-0.606085755,2.120930505,0.228721443,-0.074474039,0.049785291,-1
217,MODEL1,PARMS,BronInt,1.282831274,-1.154093535,0.170101419,-0.456658614,1.59927313,0.608902604,-0.609967389,1.071310175,-1
218,MODEL1,PARMS,BronInt,1.275151776,7.551252476,-0.039439373,0.168911677,-0.810167982,0.140861426,0.503668473,-1.490163641,-1
219,MODEL1,PARMS,BronInt,1.23112974,11.12013143,0.452525858,-0.867139689,2.67407071,-0.222347768,2.055817116,-4.496647678,-1
220,MODEL1,PARMS,BronInt,1.126088096,1.535821223,0.00810642,0.115105232,-0.334709094,0.475799486,-0.048682134,-0.648737303,-1
221,MODEL1,PARMS,BronInt,1.236751295,42.8286226,0.006064647,0.217165001,-1.485585226,-2.000624595,5.967283122,-11.67498899,-1
222,MODEL1,PARMS,BronInt,1.203748168,3.815384701,0.55265595,-1.34151558,4.746334756,0.177950088,2.048527419,-4.678294904,-1
223,MODEL1,PARMS,BronInt,1.277743565,-17.35285398,0.005308152,0.652021376,-2.833600667,1.600439679,-3.940429861,8.519520769,-1
224,MODEL1,PARMS,BronInt,1.442998191,5.484591682,-0.09637054,0.534791993,-1.979225058,0.285893203,-1.070067257,2.760938835,-1
225,MODEL1,PARMS,BronInt,1.305643151,19.67835043,0.209418343,-0.029366539,-0.808512893,-0.68448614,3.243524415,-6.519772673,-1
226,MODEL1,PARMS,BronInt,1.189108552,2.285928223,-0.043895468,0.304399568,-1.067144742,0.460659873,-0.255891595,-0.049313755,-1
227,MODEL1,PARMS,BronInt,1.291898114,-7.207425867,0.254521165,-0.86014727,3.15066047,0.98232453,-3.157260388,6.944039257,-1
228,MODEL1,PARMS,BronInt,1.165911894,-4.009736757,0.114709596,-0.286790751,0.426665699,0.809150501,-1.909407622,3.565216085,-1
229,MODEL1,PARMS,BronInt,1.246602192,4.46205674,0.20875608,-0.662566119,2.058898683,0.287133412,-0.669330684,1.008681061,-1
230,MODEL1,PARMS,BronInt,1.127642533,4.065901006,0.377795449,-0.947831854,3.318905428,0.241302148,0.219418461,-0.863674125,-1
231,MODEL1,PARMS,BronInt,1.367074439,-4.555190118,0.028785073,0.256596112,-1.75437955,0.864312828,-2.050333671,3.821824776,-1
232,MODEL1,PARMS,BronInt,1.204360459,9.88055311,-0.245878234,1.146196148,-4.796105105,0.046600177,-0.098047488,1.248421776,-1
233,MODEL1,PARMS,BronInt,1.283956189,6.009525536,0.144427552,-0.442325206,1.251594917,0.185906789,-0.270884703,0.991632267,-1
234,MODEL1,PARMS,BronInt,1.260882723,9.350545113,0.190455726,-0.530059636,1.298184616,-0.022134008,0.574177887,-1.076839363,-1
235,MODEL1,PARMS,BronInt,1.187809947,9.666465486,0.25301151,-0.068382714,-1.492152794,-0.079115908,0.824505484,-1.841053975,-1
236,MODEL1,PARMS,BronInt,1.213617802,-5.647570977,0.221178144,-0.093752784,-0.127153249,0.833501978,-0.386895911,0.285913394,-1
237,MODEL1,PARMS,BronInt,1.241735908,9.602892957,0.093057486,-0.049088068,-0.020384426,-0.011411472,0.199900154,-0.115845151,-1
238,MODEL1,PARMS,BronInt,1.179787403,17.43151827,-0.096961308,0.171528887,-0.268771601,-0.422441677,0.757172552,-1.13423054,-1
239,MODEL1,PARMS,BronInt,1.074715067,12.96501451,0.167577817,0.03015362,-0.589867737,-0.266560499,1.275240147,-2.080938825,-1
240,MODEL1,PARMS,BronInt,1.180984301,4.715836261,0.054700573,0.184645959,-0.849184159,0.309712776,-2.646713907,7.145226369,-1
241,MODEL1,PARMS,BronInt,1.223119915,4.586608146,-0.167781842,0.464929069,-2.050248078,0.358756815,-1.346779273,3.44429906,-1
242,MODEL1,PARMS,BronInt,1.303306085,3.980867508,0.330699342,-0.89796282,3.00211675,0.258732059,-0.882742454,2.597020962,-1
243,MODEL1,PARMS,BronInt,1.222367556,-18.79419175,-0.184169914,0.508953076,-1.652277241,1.772500887,-4.163393965,8.134936682,-1
244,MODEL1,PARMS,BronInt,1.243012652,-1.39750857,0.218383586,-0.415677495,1.293334054,0.617313247,-1.616833267,3.732424859,-1
245,MODEL1,PARMS,BronInt,1.191358383,-4.718457557,0.205141352,-0.462881611,1.473930626,0.837854762,-2.636322992,5.715280138,-1
246,MODEL1,PARMS,BronInt,1.193139158,-7.002014647,0.286534125,-0.714262909,1.989385772,0.970553251,-3.412752623,6.867805754,-1
247,MODEL1,PARMS,BronInt,1.28338209,-6.365863734,0.216581101,-0.333799973,0.06708413,0.911669756,-0.873158447,0.335187194,-1
248,MODEL1,PARMS,BronInt,1.268082279,-2.8721919,0.258187302,-0.412733898,1.168975269,0.698451459,-1.948676284,4.443256819,-1
249,MODEL1,PARMS,BronInt,1.262221108,7.610599002,0.37139633,-0.646849126,1.892844577,0.025453768,0.392396926,-0.502920635,-1
250,MODEL1,PARMS,BronInt,1.284572904,7.387753879,-0.036823568,0.341505295,-1.153787757,0.154473569,-0.910432432,2.697977614,-1
251,MODEL1,PARMS,BronInt,1.404030773,-0.877520036,0.018651626,0.766537139,-4.281163318,0.609843449,-1.292357579,2.263366748,-1
252,MODEL1,PARMS,BronInt,1.178720484,-3.871172404,0.459533897,-1.566356178,6.464742635,0.707111824,-0.626338698,0.082286217,-1
253,MODEL1,PARMS,BronInt,1.225411299,7.038844513,0.104253786,-0.407892627,2.125030405,0.144573528,-0.234984572,0.689389441,-1
254,MODEL1,PARMS,BronInt,1.169193942,10.81013586,-0.050776717,0.548752103,-2.668050837,-0.074881503,2.46424045,-6.56699446,-1
255,MODEL1,PARMS,BronInt,1.332378328,13.3086728,0.051998682,-0.003204367,-0.129633516,-0.232883114,1.875776821,-4.987638338,-1
256,MODEL1,PARMS,BronInt,1.330326626,2.053545189,-0.152425217,0.832188405,-4.102400961,0.486179388,-0.645991,1.322189971,-1
257,MODEL1,PARMS,BronInt,1.192701343,5.655538343,-0.160881676,0.108286274,-0.056900916,0.336944403,-1.864825944,4.19801796,-1
258,MODEL1,PARMS,BronInt,1.237801055,8.211385079,0.293354224,-0.361685346,0.413290589,0.008158747,1.053102794,-2.825981056,-1
259,MODEL1,PARMS,BronInt,1.15863045,10.39331989,-0.283506061,1.016647413,-3.968710675,0.033301659,0.230289909,-0.549588881,-1
260,MODEL1,PARMS,BronInt,1.171195687,-8.097098544,0.095568258,-0.154970566,0.209699657,1.063038873,-3.026098855,6.429027899,-1
261,MODEL1,PARMS,BronInt,1.17003127,-13.49370244,0.36818469,-0.600191752,1.778091874,1.298970604,-2.423011323,4.130115467,-1
262,MODEL1,PARMS,BronInt,1.126111686,-2.853231686,0.542158771,-1.347785509,4.780921571,0.605735224,-0.42161905,0.548274163,-1
263,MODEL1,PARMS,BronInt,1.420192438,3.483900044,0.323217901,-0.901125308,2.914244389,0.283942228,0.910233636,-2.826823237,-1
264,MODEL1,PARMS,BronInt,1.110274341,7.568061484,-0.129730974,0.16570831,-0.572725637,0.171057163,1.00355084,-2.731684289,-1
265,MODEL1,PARMS,BronInt,1.346436152,5.211843107,-0.191562196,0.555796039,-1.857714342,0.311147973,0.101043686,-0.572409719,-1
266,MODEL1,PARMS,BronInt,1.193823681,-3.96735944,-0.114889509,0.650939521,-2.836381782,0.856789783,-2.048281159,4.340986776,-1
267,MODEL1,PARMS,BronInt,1.123585459,-9.24152079,-0.019904459,0.283169393,-1.160940624,1.150097981,-3.245753628,6.634440903,-1
268,MODEL1,PARMS,BronInt,1.211231718,10.90300979,0.242526394,-0.145487084,0.043648689,-0.146128387,0.855789408,-1.972908417,-1
269,MODEL1,PARMS,BronInt,1.239767639,-6.309821592,0.197899641,-0.206894257,1.19859166,0.893016679,-1.355038165,2.773591903,-1
270,MODEL1,PARMS,BronInt,1.218673671,18.90599817,0.345603286,-1.191044022,4.616241169,-0.636103514,1.743871086,-2.963923764,-1
271,MODEL1,PARMS,BronInt,1.223477444,18.25936199,0.289796098,-0.55858756,2.189790444,-0.594520522,2.730831056,-5.936981835,-1
272,MODEL1,PARMS,BronInt,1.268870399,-6.087948481,0.176496961,-0.123193185,-0.489620656,0.936311318,-3.499671436,7.38742308,-1
273,MODEL1,PARMS,BronInt,1.280433171,18.47757076,0.189093166,-0.375966454,0.72145989,-0.570225003,1.600086897,-2.557442253,-1
274,MODEL1,PARMS,BronInt,1.281986457,-1.552426615,-0.042830761,0.609416189,-2.694280122,0.670050376,-1.198578073,2.822643335,-1
275,MODEL1,PARMS,BronInt,1.292703293,12.35127362,0.063165042,0.05662227,-0.848448051,-0.196159116,1.889212085,-4.367266546,-1
276,MODEL1,PARMS,BronInt,1.289309684,10.4064321,0.309485058,-0.386837656,0.834281982,-0.143340351,0.916272966,-1.758451351,-1
277,MODEL1,PARMS,BronInt,1.209534017,-8.203946944,0.272218215,-0.582142521,1.725275153,1.014711846,-2.986461302,6.739632243,-1
278,MODEL1,PARMS,BronInt,1.137413804,0.696921837,0.52532127,-1.688113485,6.393958303,0.420465298,-0.937862407,1.985779418,-1
279,MODEL1,PARMS,BronInt,1.150481966,16.31043424,0.038555895,0.107953044,-1.206548107,-0.409710792,1.484226616,-3.089178543,-1
280,MODEL1,PARMS,BronInt,1.237302646,14.37435704,0.157510376,-0.193723066,-0.185367607,-0.314239398,1.012448732,-1.639921579,-1
281,MODEL1,PARMS,BronInt,1.354562953,-4.395320954,-0.016433805,0.12347112,-0.401987109,0.855798156,-2.148992811,4.727123669,-1
282,MODEL1,PARMS,BronInt,1.35748025,1.560308567,0.159764571,-0.489114372,1.449412423,0.451538482,-0.075718351,-0.533248959,-1
283,MODEL1,PARMS,BronInt,1.141074012,14.10435277,-0.040151066,0.561544606,-2.66098623,-0.270053791,0.728499334,-0.581034028,-1
